,summary,Freizeit,Klima,Emotion,Wohnen,Soziales,Infrastruktur,word
ziemlich,2.4623055708279336,0.185421636201942,-0.1160784662172966,-0.057686630600348295,-0.18083747559145774,0.050494051840757205,0.07192982644610928,ziemlich
schon ziemlich,2.4623055708279336,0.185421636201942,-0.1160784662172966,-0.057686630600348295,-0.18083747559145774,0.050494051840757205,0.07192982644610928,schon ziemlich
Versuchung,2.446855045221565,0.17555824170477352,-0.10978387623353976,-0.05139204061659156,-0.174542885607701,0.056788641824513986,0.07822441642986591,Versuchung
ziemlich versuchung,2.446855045221565,0.17555824170477352,-0.10978387623353976,-0.05139204061659156,-0.174542885607701,0.056788641824513986,0.07822441642986591,ziemlich versuchung
unser tipps,2.463702729928993,0.18630272069776982,-0.116645724351356,-0.05825388873440771,-0.1814047337255173,0.04992679370669778,0.07136256831204982,unser tipps
tipps helf,2.4724917556499575,0.19180487656658843,-0.12020678136988944,-0.06181494575294126,-0.18496579074405067,0.046365736688164204,0.06780151129351637,tipps helf
helf dabei,2.49069120296504,0.2029811081648781,-0.12754059478677512,-0.06914875916982698,-0.19229960416093644,0.039031923271278565,0.06046769787663065,helf dabei
bewusster,2.5039891168047217,0.21096772903717614,-0.1328654381837543,-0.0744736025668061,-0.19762444755791547,0.03370707987429966,0.05514285447965161,bewusster
dabei bewusst,2.5039891168047217,0.21096772903717614,-0.1328654381837543,-0.0744736025668061,-0.19762444755791547,0.03370707987429966,0.05514285447965161,dabei bewusst
schlemmen,2.5334014086248007,0.22811763738847038,-0.14454316136805417,-0.0861513257511061,-0.2093021707422156,0.022029356689999627,0.043465131295351435,schlemmen
bewusst schlemmen,2.5334014086248007,0.22811763738847038,-0.14454316136805417,-0.0861513257511061,-0.2093021707422156,0.022029356689999627,0.043465131295351435,bewusst schlemmen
gebrannte,3.3559309846365863,0.5317724032357173,-0.4257095549042447,-0.36731771928729645,-0.49046856427840607,-0.2591370368461908,-0.23770126224083896,gebrannte
glühwein gebrannt,3.3559309846365863,0.5317724032357173,-0.4257095549042447,-0.36731771928729645,-0.49046856427840607,-0.2591370368461908,-0.23770126224083896,glühwein gebrannt
Mandeln,5.378895451536825,0.6600510909598888,-0.8974633779689934,-0.8390715423520453,-0.3142479965487414,-0.7308908599109398,-0.7094550853055879,Mandeln
gebrannt mandel,4.580081399014713,0.6392844611143241,-0.7366971019581372,-0.6783052663411889,-0.41213818675807257,-0.5701245839000832,-0.5486888092947314,gebrannt mandel
Bratwurst,5.566747534388623,0.8096628271342968,-0.9317912890641029,-0.8733994534471547,-0.9965502984382643,-0.7652187710060492,-0.7437829964006972,Bratwurst
mandel bratwurst,2.710022805046649,0.3182732751592392,-0.21193738128190756,-0.15354554566495948,-0.27669639065606877,-0.0453648632238538,-0.02392908861850189,mandel bratwurst
